year,org,line_item,frn,function,product,mbps,unit_monthly,per_mbps,recipient,city,county,entity_type,provider,bids,contract_type,award_date,discount,students,usac_rural,monthly_share,alloc_method,recips_on_circuit
2020,LOWER YUKON SCHOOL DISTRICT,2099003272.002,2099003272,Wireless,Microwave,35.0,65479.0,1870.8285714285714,Scammon Bay School,Scammon Bay,Kusilvak Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,65479.0,even_split,4
2020,LOWER YUKON SCHOOL DISTRICT,2099003272.002,2099003272,Wireless,Microwave,35.0,65479.0,1870.8285714285714,Mountain Village School,Mountain Village,Kusilvak Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,65479.0,even_split,4
2020,LOWER YUKON SCHOOL DISTRICT,2099003272.002,2099003272,Wireless,Microwave,35.0,65479.0,1870.8285714285714,Emmonak School,Emmonak,Kusilvak,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,65479.0,even_split,4
2020,NENANA PUBLIC LIBRARY,2099078740.001,2099078740,Wireless,Satellite Service,10.0,500.0,50.0,Nenana Public Library,Nenana,Yukon-Koyukuk,Library,"Alaska Communications Systems Holdings, Inc.",4.0,Contract,2020-04-22,,,,500.0,even_split,1
2020,YUKON-KOYUKUK SCHOOL DISTRICT,2099024583.002,2099024583,Fiber,MPLS,200.0,1600.0,8.0,Raven Correspondence School,Fairbanks,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",4.0,Contract,2020-01-31,,,,4800.0,even_split,1
2020,YUPIIT SCHOOL DISTRICT,2099052272.001,2099052272,Wireless,Microwave,20.0,40321.0,2016.05,Yupiit District Office,Akiachak,,Non-Instructional Facility (Nif),GCI Communication Corp,3.0,Contract,2019-03-21,,,,40321.0,even_split,1
2020,SITKA SCHOOL DISTRICT,2099086010.001,2099086010,Fiber,OC-N (TDM Fiber),300.0,2900.0,9.666666666666666,Blatchley Middle School,Sitka,Sitka,School,GCI Communication Corp,2.0,Contract,2019-03-06,,,,580.0,even_split,5
2020,SITKA SCHOOL DISTRICT,2099086010.001,2099086010,Fiber,OC-N (TDM Fiber),300.0,2900.0,9.666666666666666,Keet Gooshi Heen Elementary School,Sitka,Sitka,School,GCI Communication Corp,2.0,Contract,2019-03-06,,,,580.0,even_split,5
2020,SITKA SCHOOL DISTRICT,2099086010.001,2099086010,Fiber,OC-N (TDM Fiber),300.0,2900.0,9.666666666666666,Baranof Elementary School,Sitka,Sitka,School,GCI Communication Corp,2.0,Contract,2019-03-06,,,,580.0,even_split,5
2020,SITKA SCHOOL DISTRICT,2099086010.001,2099086010,Fiber,OC-N (TDM Fiber),300.0,2900.0,9.666666666666666,Pacific Alt High School,Sitka,Sitka,School,GCI Communication Corp,2.0,Contract,2019-03-06,,,,580.0,even_split,5
2020,SITKA SCHOOL DISTRICT,2099086010.001,2099086010,Fiber,OC-N (TDM Fiber),300.0,2900.0,9.666666666666666,Sitka High School,Sitka,Sitka,School,GCI Communication Corp,2.0,Contract,2019-03-06,,,,580.0,even_split,5
2020,CITY OF PALMER,2099013112.001,2099013112,Fiber,Digital Subscriber Line (DSL),100.0,129.99,1.2999,Palmer Public Library,Palmer,Matanuska-Susitna Borough,Library,"Matanuska Telephone Association, Inc.",2.0,Contract,2019-01-25,,,,129.99,even_split,1
2020,NORTHWEST ARCTIC BORO SCH DIST,2099010790.001,2099010790,Fiber,Ethernet,10.0,10200.0,1020.0,June Nelson Elementary School,Kotzebue,Northwest Arctic,School,GCI Communication Corp,3.0,Contract,2018-02-19,,,,10200.0,even_split,1
2020,Cordova City Consortium,2099032923.001,2099032923,Fiber,Ethernet,150.0,12990.0,86.6,Mount Eccles Elementary Sch,Cordova,Valdez-Cordova,School,"Cordova Telephone Cooperative, Inc.",1.0,Contract,2020-03-10,,,,4330.0,even_split,3
2020,Cordova City Consortium,2099032923.001,2099032923,Fiber,Ethernet,150.0,12990.0,86.6,Cordova Jr & Sr High School,Cordova,Valdez-Cordova,School,"Cordova Telephone Cooperative, Inc.",1.0,Contract,2020-03-10,,,,4330.0,even_split,3
2020,Cordova City Consortium,2099032923.001,2099032923,Fiber,Ethernet,150.0,12990.0,86.6,Cordova Public Library,Cordova,Valdez-Cordova,Library,"Cordova Telephone Cooperative, Inc.",1.0,Contract,2020-03-10,,,,4330.0,even_split,3
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Eek School,Eek,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Qugcuun Memorial School,Oscarville,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Nelson Island Area School,Toksook Bay,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Chief Paul Memorial School,Kipnuk,Bethel,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Lewis Angapak Memorial School,Tuntutuliak,Bethel,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Chaputnguak School,Chefornak,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Nuniwaarmiut School,Mekoryuk,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Akula Elitnaurvik School,Kasigluk,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Anna Tobeluk Memorial School,Nunapitchuk,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Joann A Alexie Memorial School,Atmautluak,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Kuinerrarmiut Elitnaurviat,Quinhagak,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Negtemiut Elitnaurviat School,Nightmute,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Arviq School,Platinum,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Ketacik Aapalluk Memorial School,Kwethluk,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Ayaginaar Elitnaurvik,Kongiganak,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Kwigillingok School,Kwigillingok,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Rocky Mountain School,Goodnews Bay,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,William Miller Memorial School,Napakiak,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Ayaprun School,Newtok,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Akiuk Memorial School,Kasigluk,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Z John Williams Memorial School,Napaskiak,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.001,2099005633,Wireless,Microwave,10.0,37272.0,3727.2,Paul T Albert Memorial School,Tununak,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,37272.0,even_split,22
2020,SOUTHWEST REGION SCHOOL DIST,2099001395.001,2099001395,Copper,Ethernet,10.0,975.0,97.5,Clark'S Point School,Clarks Point,Dillingham Census Area,School,GCI Communication Corp,1.0,Contract,2016-05-24,,,,975.0,even_split,1
2020,UNALASKA CITY SCHOOLS,2099005553.002,2099005553,Wireless,Satellite Service,20.0,5887.5,294.375,Unalaska Public Library,Unalaska,Aleutians West,Library,"TelAlaska Long Distance, Inc.",3.0,Contract,2020-01-23,,,,5887.5,even_split,1
2020,LOWER YUKON SCHOOL DISTRICT,2099003272.003,2099003272,Wireless,Microwave,30.0,57364.0,1912.1333333333334,Pilot Station School,Pilot Station,Kusilvak Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,57364.0,even_split,1
2020,DENALI BOROUGH SCHOOL DISTRICT,2099010986.001,2099010986,Fiber,MPLS,1000.0,400.0,0.4,Tri-Valley School,Healy,Denali,School,"Matanuska Telephone Association, Inc.",2.0,Contract,2018-02-23,,,,400.0,even_split,1
2020,NENANA PUBLIC LIBRARY,2099040632.001,2099040632,Copper,Digital Subscriber Line (DSL),10.0,500.0,50.0,Nenana Public Library,Nenana,Yukon-Koyukuk,Library,"Alaska Communications Systems Holdings, Inc.",4.0,Month-to-Month,,,,,500.0,even_split,1
2020,YUKON FLATS SCHOOL DISTRICT,2099015297.001,2099015297,Fiber,MPLS,1000.0,1200.0,1.2,District Office,Fort Yukon,,Non-Instructional Facility (Nif),DRS Technical Services Inc.,2.0,Contract,2016-03-31,,,,1200.0,even_split,1
2020,SOUTHEAST ISLAND SCHOOL DIST,2099036868.006,2099036868,Wireless,Satellite Service,25.0,38275.0,1531.0,Hyder School.,Hyder,Prince Of Wales-Hyder,School,GCI Communication Corp,1.0,Contract,2020-03-10,,,,38275.0,even_split,1
2020,HYDABURG CITY SCHOOL DISTRICT,2099020803.001,2099020803,Copper,Cable Modem,250.0,300.0,1.2,Totem Correspondence,Anchorage,,Non-Instructional Facility (Nif),GCI Communication Corp,0.0,Month-to-Month,,,,,300.0,even_split,1
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.002,2099005633,Wireless,Microwave,10.0,33022.0,3302.2,Bethel Youth Facility,Bethel,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,33022.0,even_split,6
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.002,2099005633,Wireless,Microwave,10.0,33022.0,3302.2,Gladys Jung Elementary School,Bethel,Bethel,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,33022.0,even_split,6
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.002,2099005633,Wireless,Microwave,10.0,33022.0,3302.2,Kuskokwim Learning Academy,Bethel,Bethel,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,33022.0,even_split,6
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.002,2099005633,Wireless,Microwave,10.0,33022.0,3302.2,Bethel Regional High School,Bethel,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,33022.0,even_split,6
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.002,2099005633,Wireless,Microwave,10.0,33022.0,3302.2,Ayaprun Elitnaurvik,Bethel,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,33022.0,even_split,6
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005633.002,2099005633,Wireless,Microwave,10.0,33022.0,3302.2,Mikelnguut Elitnaurviat,Bethel,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2018-03-21,,,,33022.0,even_split,6
2020,BERING STRAIT SCHOOL DISTRICT,2099048753.001,2099048753,Wireless,Microwave,25.0,46100.0,1844.0,Koyuk Malemute School,Koyuk,Nome,School,GCI Communication Corp,3.0,Contract,2019-03-21,,,,46100.0,even_split,1
2020,Port Lions Tribal Library,2099022214.001,2099022214,Wireless,Satellite Service,3.0,8460.0,2820.0,Port Lions Tribal Library,Port Lions,Kodiak Island,Library,GCI Communication Corp,1.0,Contract,2018-03-22,,,,8460.0,even_split,1
2020,NORTHWEST ARCTIC BORO SCH DIST,2099010751.001,2099010751,Wireless,Satellite Service,15.0,22800.0,1520.0,Mcqueen (Kivalina) School,Kivalina,Northwest Arctic,School,GCI Communication Corp,3.0,Contract,2018-02-19,,,,22800.0,even_split,1
2020,NORTHWEST ARCTIC BORO SCH DIST,2099010794.001,2099010794,Fiber,Ethernet,10.0,10200.0,1020.0,Alaska Technical Center,Kotzebue,Northwest Arctic Borough,Non-Instructional Facility (Nif),GCI Communication Corp,3.0,Contract,2018-02-19,,,,10200.0,even_split,1
2020,ALEUTIAN REGION SCHOOL DIST,2099002395.001,2099002395,Copper,Cable Modem,250.0,225.0,0.9,Aleutian Region School District,Anchorage,Aleutian West,Non-Instructional Facility (Nif),GCI Communication Corp,3.0,Contract,2019-08-05,,,,225.0,even_split,1
2020,BERING STRAIT SCHOOL DISTRICT,2099048759.001,2099048759,Wireless,Satellite Service,25.0,36750.0,1470.0,Kingeekuk Memorial School,Savoonga,Nome,School,GCI Communication Corp,3.0,Contract,2019-03-21,,,,36750.0,even_split,1
2020,YAKUTAT CITY SCHOOL DISTRICT,2099062143.001,2099062143,Wireless,Satellite Service,25.0,30125.0,1205.0,Yakutat Schools,Yakutat,Yakutat,School,GCI Communication Corp,2.0,Contract,2020-04-21,,,,30125.0,even_split,1
2020,SOUTHWEST REGION SCHOOL DIST,2099053343.007,2099053343,Copper,Ethernet,15.0,33670.0,2244.6666666666665,William Sonny Nelson School,Ekwok,Dillingham Census Area,School,GCI Communication Corp,1.0,Contract,2017-05-03,,,,33670.0,even_split,1
2020,KODIAK PUBLIC LIBRARY,2099022670.001,2099022670,Fiber,Ethernet,30.0,1142.0,38.06666666666667,Kodiak Public Library,Kodiak,Kodiak Island,Library,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2019-03-22,,,,1142.0,even_split,1
2020,NORTHWEST ARCTIC BORO SCH DIST,2099066902.001,2099066902,Wireless,Microwave,25.0,39453.0,1578.12,Napaaqtugmiut (Noatak) School,Noatak,Northwest Arctic,School,GCI Communication Corp,3.0,Contract,2018-02-19,,,,39453.0,even_split,1
2020,MOUNT EDGECUMBE HIGH SCHOOL,2099019162.001,2099019162,Copper,Ethernet,300.0,2400.0,8.0,Mount Edgecumbe High School,Sitka,Juneau,School,GCI Communication Corp,1.0,Contract,2016-03-16,,,,2400.0,even_split,1
2020,GALENA CITY SCHOOL DISTRICT,2099076053.002,2099076053,Wireless,Microwave,25.0,43600.0,1744.0,Sidney C. Huntington Elementary School,Galena,Yukon-Koyukuk,School,GCI Communication Corp,2.0,Contract,2020-04-28,,,,21800.0,even_split,2
2020,GALENA CITY SCHOOL DISTRICT,2099076053.002,2099076053,Wireless,Microwave,25.0,43600.0,1744.0,Sidney C. Huntington Jr/Sr High School,Galena,Yukon-Koyukuk,School,GCI Communication Corp,2.0,Contract,2020-04-28,,,,21800.0,even_split,2
2020,NOME CITY SCHOOL DISTRICT,2099005173.001,2099005173,Fiber,Ethernet,100.0,95450.0,954.5,Anvil City Science Academy,Nome,Nome,School,DRS Technical Services Inc.,4.0,Contract,2017-05-01,,,,31816.666666666664,even_split,3
2020,NOME CITY SCHOOL DISTRICT,2099005173.001,2099005173,Fiber,Ethernet,100.0,95450.0,954.5,Nome Elementary School,Nome,Nome,School,DRS Technical Services Inc.,4.0,Contract,2017-05-01,,,,31816.666666666664,even_split,3
2020,NOME CITY SCHOOL DISTRICT,2099005173.001,2099005173,Fiber,Ethernet,100.0,95450.0,954.5,Nome-Beltz Jr & Sr High School,Nome,Nome,School,DRS Technical Services Inc.,4.0,Contract,2017-05-01,,,,31816.666666666664,even_split,3
2020,NORTHWEST ARCTIC BORO SCH DIST,2099010777.001,2099010777,Wireless,Microwave,20.0,31662.0,1583.1,Noorvik School,Noorvik,Northwest Arctic,School,GCI Communication Corp,3.0,Contract,2018-02-19,,,,31662.0,even_split,1
2020,CITY OF ANIAK,2099055016.001,2099055016,Wireless,Satellite Service,3.0,6156.0,2052.0,Aniak Public Library,Aniak,Bethel,Library,GCI Communication Corp,1.0,Contract,2020-02-14,,,,6156.0,even_split,1
2020,SOUTHWEST REGION SCHOOL DIST,2099053343.006,2099053343,Copper,Ethernet,25.0,73735.0,2949.4,Togiak School,Togiak,Dillingham Census Area,School,GCI Communication Corp,1.0,Contract,2017-05-03,,,,73406.55,even_split,1
2020,GALENA CITY SCHOOL DISTRICT,2099076053.006,2099076053,Copper,Ethernet,10.0,440.0,44.0,Interior Distance Education Of Alaska,Galena,Yukon-Koyukuk,School,GCI Communication Corp,2.0,Contract,2020-04-28,,,,440.0,even_split,1
2020,NORTHWEST ARCTIC BORO SCH DIST,2099066885.001,2099066885,Wireless,Microwave,25.0,39453.0,1578.12,Buckland School,Buckland,Northwest Arctic,School,GCI Communication Corp,3.0,Contract,2018-02-19,,,,39453.0,even_split,1
2020,THORNE BAY PUBLIC LIBRARY,2099014471.001,2099014471,Wireless,Satellite Service,25.0,199.99,7.9996,Thorne Bay Public Library,Thorne Bay,Prince Of Whales Island,Library,Seaport Telecommunications,2.0,Month-to-Month,,,,,199.99,even_split,1
2020,LOWER KUSKOKWIM SCHOOL DIST,2099005681.001,2099005681,Wireless,Microwave,10.0,42180.0,4218.0,Mertarvik School,Mertarvik,Bethel Census Area,School,GCI Communication Corp,1.0,Contract,2019-03-26,,,,42180.0,even_split,1
2020,SOUTHWEST REGION SCHOOL DIST,2099001409.002,2099001409,Copper,Ethernet,40.0,56263.0,1406.575,Aleknagik School,Aleknagik,Dillingham Census Area,School,GCI Communication Corp,1.0,Contract,2017-05-03,,,,14003.365,even_split,4
2020,SOUTHWEST REGION SCHOOL DIST,2099001409.002,2099001409,Copper,Ethernet,40.0,56263.0,1406.575,Southwest Region Schools District Office,Dillingham,Dillingham Census Area,Non-Instructional Facility (Nif),GCI Communication Corp,1.0,Contract,2017-05-03,,,,14003.365,even_split,4
2020,SOUTHWEST REGION SCHOOL DIST,2099001409.002,2099001409,Copper,Ethernet,40.0,56263.0,1406.575,Clark'S Point School,Clarks Point,Dillingham Census Area,School,GCI Communication Corp,1.0,Contract,2017-05-03,,,,14003.365,even_split,4
2020,SOUTHWEST REGION SCHOOL DIST,2099001409.002,2099001409,Copper,Ethernet,40.0,56263.0,1406.575,Manokotak School,Manokotak,Dillingham Census Area,School,GCI Communication Corp,1.0,Contract,2017-05-03,,,,14003.365,even_split,4
2020,YUKON FLATS SCHOOL DISTRICT,2099063693.001,2099063693,Fiber,MPLS,25.0,28260.0,1130.4,Fort Yukon School,Fort Yukon,Yukon-Koyukuk,School,DRS Technical Services Inc.,2.0,Contract,2016-03-31,,,,28260.0,even_split,1
2020,Pribilof School District Consortium,2099052252.001,2099052252,Wireless,Satellite Service,25.0,25200.0,1008.0,St Paul Comm/School Library,Saint Paul Island,Aleutians West,Library,"TelAlaska Long Distance, Inc.",3.0,Contract,2018-03-08,,,,12600.0,even_split,2
2020,Pribilof School District Consortium,2099052252.001,2099052252,Wireless,Satellite Service,25.0,25200.0,1008.0,St Paul Island School,Saint Paul Island,Aleutians West,School,"TelAlaska Long Distance, Inc.",3.0,Contract,2018-03-08,,,,12600.0,even_split,2
2020,KETCHIKAN GATEWAY BOR SCH DIST,2099009172.001,2099009172,Fiber,Ethernet,2000.0,1498.75,0.749375,Fawn Mountain Elementary,Ketchikan,Ketchikan Gateway,School,City of Ketchikan,1.0,Contract,2018-03-14,,,,187.34375,even_split,8
2020,KETCHIKAN GATEWAY BOR SCH DIST,2099009172.001,2099009172,Fiber,Ethernet,2000.0,1498.75,0.749375,Point Higgins Elementary Sch,Ketchikan,Ketchikan Gateway,School,City of Ketchikan,1.0,Contract,2018-03-14,,,,187.34375,even_split,8
2020,KETCHIKAN GATEWAY BOR SCH DIST,2099009172.001,2099009172,Fiber,Ethernet,2000.0,1498.75,0.749375,Ketchikan High School,Ketchikan,Ketchikan Gateway,School,City of Ketchikan,1.0,Contract,2018-03-14,,,,187.34375,even_split,8
2020,KETCHIKAN GATEWAY BOR SCH DIST,2099009172.001,2099009172,Fiber,Ethernet,2000.0,1498.75,0.749375,Revilla Jr & Sr High School,Ketchikan,Ketchikan Gateway,School,City of Ketchikan,1.0,Contract,2018-03-14,,,,187.34375,even_split,8
2020,KETCHIKAN GATEWAY BOR SCH DIST,2099009172.001,2099009172,Fiber,Ethernet,2000.0,1498.75,0.749375,Tongass School,Ketchikan,Ketchikan Gateway,School,City of Ketchikan,1.0,Contract,2018-03-14,,,,187.34375,even_split,8
2020,KETCHIKAN GATEWAY BOR SCH DIST,2099009172.001,2099009172,Fiber,Ethernet,2000.0,1498.75,0.749375,Schoenbar Middle School,Ketchikan,Ketchikan Gateway,School,City of Ketchikan,1.0,Contract,2018-03-14,,,,187.34375,even_split,8
2020,KETCHIKAN GATEWAY BOR SCH DIST,2099009172.001,2099009172,Fiber,Ethernet,2000.0,1498.75,0.749375,Houghtaling Elementary School,Ketchikan,Ketchikan Gateway,School,City of Ketchikan,1.0,Contract,2018-03-14,,,,187.34375,even_split,8
2020,KETCHIKAN GATEWAY BOR SCH DIST,2099009172.001,2099009172,Fiber,Ethernet,2000.0,1498.75,0.749375,Charter Elementary,Ketchikan,Ketchikan Gateway,School,City of Ketchikan,1.0,Contract,2018-03-14,,,,187.34375,even_split,8
2020,ALASKA GATEWAY SCHOOL DISTRICT,2099026371.005,2099026371,Copper,Ethernet,10.0,6812.0,681.2,Mentasta Lake School,Mentasta Lake,Southeast Fairbanks,School,GCI Communication Corp,3.0,Contract,2018-03-07,,,,6812.0,even_split,1
2020,COLD BAY PUBLIC LIBRARY,2099052048.001,2099052048,Wireless,Satellite Service,5.0,6750.0,1350.0,Cold Bay Public Library,Cold Bay,Aleutians East,Library,"TelAlaska Long Distance, Inc.",2.0,Contract,2020-03-23,,,,6750.0,even_split,1
2020,Native Village of Ouzinkie,2099010578.001,2099010578,Wireless,Satellite Service,7.0,65.0,9.285714285714286,Ouzinkie Tribal Council,Ouzinkie,Kodiak Island Borough,Library,"Alaska Communications Systems Holdings, Inc.",1.0,Contract,2018-09-09,,,,65.0,even_split,1
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Alternative Learning Systems/Fairbanks B.E.S.T,Fairbanks,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Joy Elementary School,Fairbanks,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Discovery Peak Charter School,North Pole,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Anderson Elementary School,Eielson AFB,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Ryan Middle School,Fairbanks,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Ladd Elementary School,Fairbanks,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,North Pole High School,North Pole,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Nordale Elementary School,Fairbanks,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Arctic Light Elementary School,Fairbanks,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Effie Kokrine Charter School,Fairbanks,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Ben Eielson Jr/Sr High School,Eielson AFB,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
2020,FAIRBANKS-N STAR BORO SCH DIST,2099061082.001,2099061082,Fiber,Ethernet,2000.0,8000.0,4.0,Crawford Elementary School,Eielson AFB,Fairbanks North Star,School,"Alaska Communications Systems Holdings, Inc.",3.0,Contract,2019-03-27,,,,228.57142857142856,even_split,35
